ID,Text,Comment
Knatte.Pipe.Description,"Наклонные опоры с обеих сторон трубы и входная и выходная трубы. Наклонные опоры должны быть под напряжением, но также выполнять функцию передачи. Не размещайте наклонные опоры в шестиграннике над выходной трубой! Это приведет к сбою!",-
Knatte.PipeU5X.DisplayName,Труба подземная 5 длинная,-
Knatte.PipeU10X.DisplayName,Труба подземная 10 метров длинной,-
Knatte.PipeU15X.DisplayName,Труба подземная 15 длинная,-
Knatte.PipeU.Description,"Набережные конструкции с обеих сторон трубы и входная и выходная трубы. Труба, идущая под землёй между набережными. Набережные должны быть под напряжением, но также выполнять функцию передачи. Не размещайте набережные в шестиугольнике над выходной трубой! Это приведёт к сбою!",-
Knatte.CategoryPipe.DisplayName,Прямые трубы,-
Knatte.CategoryPipe.Description,"Трубы, которые идут над землёй",-
Knatte.CategoryPipeU.DisplayName,Подземные трубы,-
Knatte.CategoryPipeU.Description,"Трубы, которые нужно подвести под землёй на изгибе.",-
Knatte.CategoryHideWE.DisplayName,Неиспользуемое водное расширение,-
Knatte.Pipe1X.DisplayName,Выход трубы,-
Knatte.Pipe1X.Description,"Два ливня и входная и выходная труба. Ливни должны быть под напряжением, но также должны выполнять функцию передачи. Не размещайте ливни в шестиграннике над выходной трубой! Это приведет к сбою!",-
Knatte.PowerLevee.DisplayName,Питательный рукав,-
Knatte.PowerLevee.Description,"Насыпь, в которой есть вал для привода насосов. Как горизонтальных, так и вертикальных.",-
Knatte.DeepSeaPump.DisplayName,Глубоководный насос,-
Knatte.DeepSeaPump.Description,Помпа для дна моря,-
Knatte.DeepSeaPump.FlavorDescription,"Глоток свежей воды достаточно, чтобы поднять настроение.",-
Knatte.UPowerLevee.DisplayName,Универсальный питаемый рукав,-
Knatte.UPowerLevee.Description,"Насыпь, в которой есть шахта для привода насосов. Соединена со всех сторон.",-
Knatte.PipeH1X.DisplayName,Выход трубы (H),-
Knatte.PipeH1X.Description,"Насос с высоким объемом, два дамбы и входной и выходной трубопроводы. Дамбы должны быть обеспечены энергией, но также выполнять роль передачи.",-
Knatte.LargeWaterWheelLevee.DisplayName,Большое водяное колесо с дамбой,-
Knatte.LargeWaterWheelLevee.Description,"Водяная мельница, которая также имеет наклонную плотину, чтобы помочь удерживать воду внутри каналов и не допускать ее переполнения.",-
Knatte.PipeHU5X.DisplayName,Труба под землёй 5 длинная (Н),-
Knatte.PipeHU10X.DisplayName,Труба подземная 10 длинная (H),-
Knatte.PipeHU15X.DisplayName,Труба подземная 15 длинная (H),-
Knatte.PipeHU.Description,"Высокая мощность версии с дамбами по обеим сторонам трубы и входной и выходной трубой. Труба идет под землю между дамбами. Дамбы необходимо питать, но они также будут выполнять функцию передачи. Не размещайте дамбы в шестиграннике над выходной трубой! Это приведет к сбою!",-
Knatte.Valve1X.DisplayName,Односторонний клапан,-
Knatte.Valve1X.Description,"Односторонний клапан с дамбой посередине. Не требует электроэнергии и не передает. Максимальный поток 1,5 см.",-
Knatte.ValveH1X.DisplayName,Односторонний клапан (H),-
Knatte.ValveH1X.Description,Высокопроизводительный односторонний клапан с перегородкой посередине. Не требует питания и не передает.,-
Knatte.Aqueduct_S_1X.DisplayName,Акведук,-
Knatte.Aqueduct_S_5X.DisplayName,Акведук 5 Длинный,-
Knatte.Aqueduct_S.Description,Акведук с стеной с одной стороны. Также останавливает воду внизу.,-
Knatte.Aqueduct_S.FlavorDescription,Потребуется заполнение,-
Knatte.Aqueduct_P_1X.DisplayName,Акведук 1x1,-
Knatte.Aqueduct_P_5X.DisplayName,Акведук 1x5 Длинный,-
Knatte.Aqueduct_P.Description,Акведук с стенами по обе стороны. Также останавливает воду внизу.,-
Knatte.Aqueduct_P.FlavorDescription,Заполнить нужно,-
Knatte.Aqueduct_Corner.DisplayName,Угол акведука,-
Knatte.Aqueduct_Corner.Description,Акведук с стеной с двух сторон для создания угла. Также останавливает воду внизу.,-
Knatte.Aqueduct_Corner.FlavorDescription,Вода пошла налево,-
Knatte.Aqueduct_Lid_1X.DisplayName,Крышка акведука,-
Knatte.Aqueduct_Lid_5X.DisplayName,Акведук Крышка 5 Длинная,-
Knatte.Aqueduct_Lid.Description,"Добавляет крышку, которая предотвращает утечку воды.",-
Knatte.Aqueduct_Lid.FlavorDescription,Это уже труба?,-
Knatte.Aqueduct_Wall.DisplayName,Стена акведука макет,-
Knatte.Aqueduct_Wall.Description,"Не блокируйте воду, но это может помочь создать иллюзию, что она есть, для эстетики внутренних углов.",-
Knatte.Aqueduct_Wall.FlavorDescription,Будет заполнено,-
Knatte.Aqueduct_Floor_1X1.DisplayName,Акведукный пол,-
Knatte.Aqueduct_Floor_1X5.DisplayName,Акведук Пол 1x5,-
Knatte.Aqueduct_Floor_2X2.DisplayName,Акведук Пол 2x2,-
Knatte.Aqueduct_Floor_3X3.DisplayName,Акведук Пол 3х3,-
Knatte.Aqueduct_Floor_5X5.DisplayName,Акведук Пол 5x5,-
Knatte.Aqueduct_Floor.Description,Непроницаемый пол в тематике акведука,-
Knatte.Aqueduct_Floor.FlavorDescription,Вы не пройдете,-
Knatte.Aqueduct_Sluice.DisplayName,Акведукный затвор,-
Knatte.Aqueduct_Sluice.Description,"Односторонний автоматический сброс воды. В тематике акведука и размещаемый в акведуках, если у него есть опора внизу.",-
Knatte.Aqueduct_Corner_Int.DisplayName,Акведук Внутренний Угол,-
Knatte.Aqueduct_Corner_Int.Description,Акведук со стенами с двух сторон для создания угла. Также останавливает воду внизу.,-
Knatte.Aqueduct_Corner_Int.FlavorDescription,Вода ушла налево,-
Knatte.Aqueduct_P_1X_Corner_Int.DisplayName,Акведук 1x1 Внутренний угол,-
Knatte.Aqueduct_P_1X_Corner_Int.Description,"Акведук со стеной с трех сторон, чтобы создать угол. Также останавливает воду внизу.",-
Knatte.Aqueduct_P_1X_Corner_Int.FlavorDescription,Вода ушла налево,-
Knatte.Aqueduct_Wall2.DisplayName,Акведук Стена,-
Knatte.Aqueduct_Wall2.Description,"Заблокируйте воду, чтобы она не попадала в тот же блок, что и этот, можно использовать для строительства подводных путей.",-
Knatte.Aqueduct_Wall2.FlavorDescription,Заполнить до конца,-
Knatte.TurbineSmall.DisplayName,Маленькая турбина,-
Knatte.TurbineSmall.Description,"Небольшая турбина, которая вырабатывает энергию в том же направлении, что и вал.",-
Knatte.TurbineSmall.FlavorDescription,Спасибо 99Cent и Ymerzeru за вдохновение.,-
Knatte.Aqueduct_Wall3.DisplayName,"Смещение 
Акведук Стена",-
Knatte.Aqueduct_Wall3.Description,"Заблокируйте воду от попадания в тот же блок, что и стену.",-
Knatte.Aqueduct_Wall4.DisplayName,"Двойной смещение  
Акведук стена",-
Knatte.Aqueduct_Wall4.Description,"Заблокируйте воду, чтобы она не попадала в тот же блок, что и стена.",-
Knatte.Aqueduct_Wall_OffDec.DisplayName,"Смещение
Акведук Стена Макет",-
Knatte.Aqueduct_Wall_OffDec2.DisplayName,"Смещение двойное
Стена акведука-манекен",-
