ID,Text,Comment
minorunara.ToriiGates.ToriiCategory.DisplayName,Bramy Torii,-
minorunara.ToriiGates.ToriiCategory.Description,Cześć do Shinto Bóbrów!,-
minorunara.ToriiGates.OrdinaryToriiGateNeed.DisplaynameLocKey,Zwykła brama torii,-
minorunara.ToriiGates.GorgeousToriiGateNeed.DisplaynameLocKey,Wspaniała brama Torii,-
minorunara.ToriiGates.GreatToriiGateNeed.DisplaynameLocKey,Wielka brama Torii,-
minorunara.Lantern.ForwardFacingBench.DisplayName,Ławka skierowana do przodu,-
minorunara.Lantern.ForwardFacingBench.Description,Ławka z ścieżką prowadzącą na tył.,-
minorunara.Lantern.ForwardFacingBench.Flavor,"""jak weszli?""",-
minorunara.Lantern.LanternCategory.DisplayName,lampiony,-
minorunara.Lantern.LanternCategory.Description,Świeci w nocy.,-
minorunara.Lantern.IndoorLantern.DisplayName,Lampa stołowa,-
minorunara.Lantern.IndoorLantern.Description,"Chociaż nazywa się to latarnią wewnętrzną, można ją zainstalować na zewnątrz.",-
minorunara.Lantern.IndoorLantern.Flavor,"Przodkowie bobrów byli zwierzętami nocnymi, aby unikać drapieżników, ale teraz, jako korona całego stworzenia, cieszymy się kąpaniem w świetle dziennym.",-
minorunara.Lantern.StreetLantern.DisplayName,Latarnia uliczna,-
minorunara.Lantern.StreetLantern.Description,Te latarnie są często instalowane przed wartowniami i na ulicach. Będą również używane do oznaczeń sklepów.,-
minorunara.Lantern.StreetLantern.Flavor,"Pomysł, aby znaki sklepowe świeciły, ożywił miasto.",-
minorunara.Lantern.GardenLantern.DisplayName,Latarnia ogrodowa,-
minorunara.Lantern.GardenLantern.Description,Te latarnie są często instalowane w świątyniach i ogrodach.,-
minorunara.Lantern.GardenLantern.Flavor,"Czym jest zen? Czy mogę to zjeść?"""" -Pina",-
minorunara.Lantern.PaperLantern.DisplayName,Papierowa latarnia,-
minorunara.Lantern.PaperLantern.Description,"Te latarnie są używane podczas festiwali i przed barami, aby stworzyć atmosferę różniącą się od codziennego życia.",-
minorunara.Lantern.PaperLantern.Flavor,"Zostawanie na nogach do późna prawdopodobnie cię ekscytuje, ale z umiarem, ponieważ musisz jutro pracować.",-
minorunara.Lantern.ModernLantern1.DisplayName,Nowoczesna latarnia (Trójkąt),-
minorunara.Lantern.ModernLantern1.Description,Latarnia uliczna typu z trójkątnym dachem.,-
minorunara.Lantern.ModernLantern1.Flavor,"Bóbrzy, które pokonały ciemność nocy, nie mają się już czego bać. Poza suszą.",-
minorunara.Lantern.ModernLantern2.DisplayName,Nowoczesna Lampa (Kwadratowa),-
minorunara.Lantern.ModernLantern2.Description,Lampa uliczna w kształcie kwadratu.,-
minorunara.Lantern.ModernLantern2.Flavor,Teraźniejszość ostatecznie stanie się przeszłością. Ale nawet w przyszłości tamy będą nadal ważne.,-
minorunara.ToriiGatesLantern.SettingsHeader,Ustawienia modów bram Torii i latarni,-
minorunara.ToriiGatesLantern.SettingsDiscription,Włącz latarnie i pozwól shide kołysać się na wietrze.,-
minorunara.ToriiGatesLantern.SettingsTooltip,"Możesz to wyłączyć, jeśli uważasz, że jest to irytujące.",-
