ID,Text,Comment
Good.StuffedPepper.DisplayName,Pimentão recheado,-
Good.StuffedPepper.PluralDisplayName,Pimentões recheados,-
Good.Fuel.DisplayName,Combustível,-
Good.Fuel.PluralDisplayName,Combustível,-
Good.Lubricant.DisplayName,Lubrificante,-
Good.Lubricant.PluralDisplayName,Lubrificante,-
Manufactory.Recipe.FuelRadish,Combustível (Rabanetes),-
Manufactory.Recipe.FuelBeetroot,Combustível (Beterrabas),-
Manufactory.Recipe.FuelCanola,Combustível (sementes de canola),-
Manufactory.Recipe.FuelCorn,Combustível (Milho),-
Manufactory.Recipe.FuelBadwater,Combustível (Badwater),-
Building.HalfRoof1x1.DisplayName,Meia-Cobertura 1x1,-
Building.HalfRoof1x2.DisplayName,Meio-Telhado 1x2,-
Building.HalfRoof2x1.DisplayName,Meia Cobertura 2x1,-
Building.HalfRoof2x2.DisplayName,Meia-Cobertura 2x2,-
Building.Lodge.Emberpelts.FlavorDescription,Uma pousada era apenas uma pousada.,-
Building.BigLodge.DisplayName,Grande Chalé,-
Building.BigLodge.Description,Triplique o tamanho da Pousada.,-
Building.BigLodge.FlavorDescription,Muita espaço.,-
Building.VerticalLodge.DisplayName,Pousada Vertical,-
Building.VerticalLodge.Description,Uma cabana construída para cima,-
Building.VerticalLodge.FlavorDescription,O céu é o limite!,-
Building.DoubleVerticalLodge.DisplayName,Alojamento Vertical Duplo,-
Building.DoubleVerticalLodge.Description,É como se fossem dois deles um em cima do outro.,-
Building.DoubleVerticalLodge.FlavorDescription,Maior! Mais alto!,-
Building.TenementLodge.DisplayName,Alojamento de Cortiço,-
Building.TenementLodge.Description,Um lugar muito grande e alto para passar a noite.,-
Building.TenementLodge.FlavorDescription,Tente não incendiar o lugar.,-
Building.Press.DisplayName,Pressione,-
Building.Press.Description,Extrai óleo ou suco de plantas adequadas.,-
Building.Press.FlavorDescription,"Os gatinhos curiosos usam isso para esmagar tudo, desde biscoitos até pinhas.",-
Building.Path2.DisplayName,Caminho com corrimãos,-
Building.Path2.Description,Esta versão do caminho sempre tem corrimãos.,-
Building.Path3.DisplayName,Caminho de Madeira,-
Building.Path3.Description,Esta versão do caminho é feita de madeira.,-
Building.AutomatedWaterPump.DisplayName,Bomba de Água Automatizada,-
Building.AutomatedWaterPump.FlavorDescription,Nenhum castor necessário!,-
Building.ClayPit.DisplayName,Cava de Argila,-
Building.ClayPit.Description,Um local marcado para coleta de argila,-
Building.ClayPit.FlavorDescription,É um trabalho bagunçado.,-
Building.Kiln.DisplayName,Forno de cerâmica,-
Building.Kiln.Description,Faz carvão a partir de toras e tijolos a partir de argila.,-
Building.Kiln.FlavorDescription,"Queimar, querido!",-
Building.SmallEngine.DisplayName,Pequeno Motor,-
Building.SmallEngine.FlavorDescription,"Uma grande invenção, Dentes de Ferro provavelmente copiou nosso design.",-
Building.Engine.Emberpelts.FlavorDescription,Queimar carvão requer um design aprimorado.,-
Building.FuelEngine.DisplayName,Motor de Combustível Líquido,-
Building.FuelEngine.FlavorDescription,O combustível líquido é ainda mais potente para gerar energia.,-
Building.PowerShaftVerticalTIntersection.DisplayName,Interseção Vertical do Eixo de Potência,-
Building.PowerShaftUpwardTIntersection.DisplayName,Interseção em T com Eixo de Potência Voltado para Cima,-
Building.PowerShaftDownwardTIntersection.DisplayName,Interseção em T com Eixo de Potência Voltado para Baixo,-
Building.DecorativeFloor.DisplayName,Piso Decorativo,-
Building.DecorativeFloor.Description,Painéis de piso puramente decorativos.,-
Building.LargeUndergroundTank.DisplayName,Tanque Subterrâneo,-
Building.UndergroundWarehouse.DisplayName,Armazém Subterrâneo,-
Building.IndustrialPile.DisplayName,Pilha Industrial,-
NaturalResource.AppleTree.DisplayName,Árvore de Maçã,-
NaturalResource.AppleTree.FlavorDescription,As sementes foram trazidas por viajantes de terras distantes.,-
NaturalResource.Beetroot.DisplayName,Beterraba,-
NaturalResource.Beetroot.FlavorDescription,Roxo. Tem um gosto bom quando cozido em óleo e coberto com xarope.,-
NaturalResource.Pepper.DisplayName,Pimentão,-
NaturalResource.Pepper.FlavorDescription,Apenas os corajosos comem isso cru.,-
NaturalResource.Radish.DisplayName,Rabanete,-
NaturalResource.Radish.FlavorDescription,Amargo. Você provavelmente preferiria uma cenoura.,-
NaturalResource.Tomato.DisplayName,Tomate,-
NaturalResource.Tomato.FlavorDescription,Suculento,-
Need.Fire.DisplayName,Fogo,-
Need.DryFur.DisplayName,Pelagem seca,-
ToolGroups.Clay,Argila,-
Building.Wonder.Emberpelts.DisplayName,Maravilha do Fogo,-
Building.Wonder.Emberpelts.Description,"Distribui recursos pela Terra. Quando lançado, deixa os castores da área especialmente felizes.",-
Building.Wonder.Emberpelts.FlavorDescription,Parece uma grande fogueira para mim.,-
Faction.Emberpelts.WonderCompletionFlavor,"Tendo acumulado grande riqueza e conhecimento, seus castores tentaram compartilhar os frutos de seu trabalho com o planeta em sofrimento. Infelizmente, tudo virou fumaça. Pelo menos seus castores puderam ver as coisas pegarem fogo!",-
Faction.Emberpelts.WonderCompletionMessage,Parabéns! Você dominou os Emberpelts e usou os recursos deste mapa para construir a maravilha da facção.,-
Building.LumberMill.Large.DisplayName,Grande Serraria,-
Building.Smelter.Large.DisplayName,Grande Fundição,-
Building.GearWorkshop.Large.DisplayName,Oficina de Engrenagens Grandes,-
Good.PhoenixEssence.DisplayName,Essência de Fênix,-
Good.PhoenixEssence.PluralDisplayName,Essência de Fênix,-
Need.Juice.DisplayName,Suco,-
Building.Floodgate.Flat.DisplayName,Portão de Inundação de Topo Plano,-
Building.DoubleFloodgate.Flat.DisplayName,Portão duplo plano de alagamento,-
Building.TripleFloodgate.Flat.DisplayName,Porta de Drenagem Tripla de Topo Plano,-
Building.Floodgate.Flat.Description,Bloqueia a água até uma altura ajustável. Um novo design mais compacto para permitir que você construa em cima deles.,-
Building.PhoenixDistillery.DisplayName,Destilaria Phoenix,-
Building.PhoenixDistillery.Description,Para a produção da Essência Phoenix,-
Manufactory.Recipe.BadwaterRig.PurifiedWater,Água Purificada,-
Manufactory.Recipe.BadwaterRig.ForcedExtraction,Extração Forçada de Badwater,-
